2025-07-04 17:13:41,216 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:13:42,885 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:13:45,750 INFO: Chat for complaint 7 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:13:48,112 INFO: Chat for complaint 3 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:13:52,038 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:15:46,719 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:15:54,260 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:18:09,678 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:29:01,778 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:29:26,057 INFO: Chat for complaint 9 marked as read for admin. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:29:45,409 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:29:57,808 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:30:09,323 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:30:24,624 INFO: Chat for complaint 7 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:30:33,838 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:31:03,344 INFO: Chat for complaint 1 marked as read for admin. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:31:33,729 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:31:40,656 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:36:48,577 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:45:32,094 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 17:45:44,078 INFO: Chat for complaint 2 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-04 18:11:06,904 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-04 18:11:06,906 INFO: Starting application initialization... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:386]
2025-07-04 18:11:06,909 INFO: Database initialized successfully [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:391]
2025-07-04 18:11:06,910 INFO: Created upload folder: C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\uploads [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:399]
2025-07-04 18:11:06,910 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
2025-07-04 18:11:08,095 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-04 18:11:09,878 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-04 18:11:09,878 INFO: Loaded existing complaints into duplicate detector [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:415]
